009bd27e start_byte_2_0
009bd283 start_byte_1_0
009bd288 start_byte_0_0
009bd28b copy_start_0
009bd2a0 back_misaligned
009bd2bc tail_loop_start_1
009bd2c3 tail_loop_0
009bd2d0 empty_counter
009bd2d2 finish1
009bd2d4 finish_1
009bd2e4 main_loop_5
009bd2ec main_loop_entrance_1
009c7070 szText
009c71a4 hhk
009c71ac Msg
009c71dc hInst
009c71e0 hInstance
009c73dc Data
009c75ff String
009c781c hLibModule
009c7c60 lpszExeFileName
009c7c64 lpCurrentDirectory
009c7c68 hProcess
009c7c78 String1
009c9308 Target
009c9510 CodePage
009c9520 Filename
009c962c lpfn
009c9660 TimeZoneInformation
009c9780 Locale
009c97b8 LCData
009c97d0 pvarg
009c9a3c lpMem
009c9a44 hHeap
009c9b60 hResData
009c9b68 Addend
009ce000 RegCloseKey
009ce004 RegCreateKeyExA
009ce008 RegDeleteKeyA
009ce00c RegDeleteValueA
009ce010 RegEnumKeyA
009ce014 RegEnumValueA
009ce018 RegOpenKeyExA
009ce01c RegQueryInfoKeyA
009ce020 RegQueryValueExA
009ce024 RegSetValueExA
009ce068 CreateStatusWindowA
009ce06c ImageList_Destroy
009ce070 ImageList_Draw
009ce074 ImageList_GetImageCount
009ce078 ImageList_LoadImage
009ce07c InitCommonControlsEx
009ce084 CertAddEncodedCertificateToStore
009ce088 CertCloseStore
009ce08c CertCreateCertificateContext
009ce090 CertFreeCRLContext
009ce094 CertGetIssuerCertificateFromStore
009ce098 CertOpenStore
009ce09c CertOpenSystemStoreA
009ce0a0 CryptDecodeObject
009ce0c8 BitBlt
009ce0cc CreateBitmap
009ce0d0 CreateCompatibleBitmap
009ce0d4 CreateCompatibleDC
009ce0d8 CreateDIBSection
009ce0dc CreateDIBitmap
009ce0e0 CreateFontIndirectA
009ce0e4 CreatePatternBrush
009ce0e8 CreateSolidBrush
009ce0ec DeleteDC
009ce0f0 DeleteObject
009ce0f4 GetDeviceCaps
009ce0f8 GetDeviceGammaRamp
009ce0fc GetObjectA
009ce100 GetStockObject
009ce104 GetTextExtentPoint32A
009ce108 PatBlt
009ce10c SelectObject
009ce110 SetBkColor
009ce114 SetBkMode
009ce118 SetBrushOrgEx
009ce11c SetTextColor
009ce124 CloseHandle
009ce128 CompareStringA
009ce12c CompareStringW
009ce130 ConvertThreadToFiber
009ce134 CreateDirectoryA
009ce138 CreateEventA
009ce13c CreateFiber
009ce140 CreateFileA
009ce144 CreateFileMappingA
009ce148 CreateFileMappingW
009ce14c CreateFileW
009ce150 CreateMutexA
009ce154 CreateProcessA
009ce158 CreateSemaphoreA
009ce15c CreateThread
009ce160 DeleteCriticalSection
009ce164 DeleteFiber
009ce168 DeleteFileA
009ce16c DuplicateHandle
009ce170 EnterCriticalSection
009ce174 EnumSystemLocalesA
009ce178 ExitProcess
009ce17c ExitThread
009ce180 FileTimeToLocalFileTime
009ce184 FileTimeToSystemTime
009ce188 FindClose
009ce18c FindFirstFileA
009ce190 FindNextFileA
009ce194 FlushFileBuffers
009ce198 FlushInstructionCache
009ce19c FlushViewOfFile
009ce1a0 FreeEnvironmentStringsA
009ce1a4 FreeEnvironmentStringsW
009ce1a8 FreeLibrary
009ce1ac GetACP
009ce1b0 GetCPInfo
009ce1b4 GetCommandLineA
009ce1b8 GetComputerNameA
009ce1bc GetCurrentDirectoryA
009ce1c0 GetCurrentProcess
009ce1c4 GetCurrentProcessId
009ce1c8 GetCurrentThread
009ce1cc GetCurrentThreadId
009ce1d0 GetDiskFreeSpaceA
009ce1d4 GetDiskFreeSpaceExA
009ce1d8 GetDiskFreeSpaceW
009ce1dc GetDriveTypeA
009ce1e0 GetEnvironmentStrings
009ce1e4 GetEnvironmentStringsW
009ce1e8 GetEnvironmentVariableA
009ce1ec GetExitCodeThread
009ce1f0 GetFileAttributesA
009ce1f4 GetFileAttributesW
009ce1f8 GetFileInformationByHandle
009ce1fc GetFileSize
009ce200 GetFileType
009ce204 GetFullPathNameA
009ce208 GetLastError
009ce20c GetLocalTime
009ce210 GetLocaleInfoA
009ce214 GetLocaleInfoW
009ce218 GetLogicalDriveStringsA
009ce21c GetLogicalDrives
009ce220 GetModuleFileNameA
009ce224 GetModuleHandleA
009ce228 GetOEMCP
009ce22c GetOverlappedResult
009ce230 GetPrivateProfileIntA
009ce234 GetPrivateProfileSectionA
009ce238 GetPrivateProfileSectionNamesA
009ce23c GetPrivateProfileStringA
009ce240 GetPrivateProfileStructA
009ce244 GetProcAddress
009ce248 GetProcessAffinityMask
009ce24c GetShortPathNameA
009ce250 GetStartupInfoA
009ce254 GetStdHandle
009ce258 GetStringTypeA
009ce25c GetStringTypeW
009ce260 GetSystemInfo
009ce264 GetSystemTime
009ce268 GetSystemTimeAsFileTime
009ce26c GetTempFileNameA
009ce270 GetTempPathA
009ce274 GetTickCount
009ce278 GetTimeZoneInformation
009ce27c GetUserDefaultLCID
009ce280 GetUserDefaultLangID
009ce284 GetVersion
009ce288 GetVersionExA
009ce28c GetVolumeInformationA
009ce290 GetVolumeInformationW
009ce294 GetWindowsDirectoryA
009ce298 GlobalAlloc
009ce29c GlobalLock
009ce2a0 GlobalUnlock
009ce2a4 HeapAlloc
009ce2a8 HeapCreate
009ce2ac HeapDestroy
009ce2b0 HeapFree
009ce2b4 HeapReAlloc
009ce2b8 HeapSize
009ce2bc InitializeCriticalSection
009ce2c0 InterlockedDecrement
009ce2c4 InterlockedExchange
009ce2c8 InterlockedIncrement
009ce2cc IsBadCodePtr
009ce2d0 IsBadReadPtr
009ce2d4 IsBadWritePtr
009ce2d8 IsValidCodePage
009ce2dc IsValidLocale
009ce2e0 LCMapStringA
009ce2e4 LCMapStringW
009ce2e8 LeaveCriticalSection
009ce2ec LoadLibraryA
009ce2f0 LoadLibraryW
009ce2f4 LocalFileTimeToFileTime
009ce2f8 LocalFree
009ce2fc MapViewOfFile
009ce300 MoveFileA
009ce304 MultiByteToWideChar
009ce308 OpenEventA
009ce30c OpenFile
009ce310 OpenMutexA
009ce314 OpenProcess
009ce318 OutputDebugStringA
009ce31c PeekNamedPipe
009ce320 QueryPerformanceCounter
009ce324 QueryPerformanceFrequency
009ce328 RaiseException
009ce32c ReadFile
009ce330 ReleaseMutex
009ce334 ReleaseSemaphore
009ce338 RemoveDirectoryA
009ce33c ResumeThread
009ce344 SetCurrentDirectoryA
009ce348 SetCurrentDirectoryW
009ce34c SetEndOfFile
009ce350 SetEnvironmentVariableA
009ce354 SetErrorMode
009ce358 SetEvent
009ce35c SetFileAttributesA
009ce360 SetFilePointer
009ce364 SetFileTime
009ce368 LockResource
009ce36c SetLastError
009ce370 SetProcessAffinityMask
009ce374 SetStdHandle
009ce378 SetThreadPriority
009ce37c SetUnhandledExceptionFilter
009ce380 Sleep
009ce384 SuspendThread
009ce388 SwitchToFiber
009ce38c SystemTimeToFileTime
009ce390 TerminateProcess
009ce394 TerminateThread
009ce398 TlsAlloc
009ce39c TlsGetValue
009ce3a0 TlsSetValue
009ce3a4 UnhandledExceptionFilter
009ce3a8 UnmapViewOfFile
009ce3ac VirtualAlloc
009ce3b0 VirtualFree
009ce3b4 VirtualProtect
009ce3b8 VirtualQuery
009ce3bc WaitForSingleObject
009ce3c0 WideCharToMultiByte
009ce3c4 WriteFile
009ce3e0 lstrcmp
009ce3e4 lstrcpy
009ce3e8 lstrcpyn
009ce3ec lstrcpynW
009ce3f0 lstrlen
009ce3f4 lstrlenW
009ce494 abort
009ce498 atof
009ce49c atoi
009ce4a0 bsearch
009ce4a4 ceil
009ce4a8 fclose
009ce4ac floor
009ce4b0 fopen
009ce4b4 fprintf
009ce4b8 fread
009ce4bc free
009ce4c0 fwrite
009ce4c4 isalnum
009ce4c8 isalpha
009ce4cc isdigit
009ce4d0 isspace
009ce4d4 longjmp
009ce4d8 malloc
009ce4dc memmove
009ce4e0 printf
009ce4e4 fputc
009ce4e8 qsort
009ce4ec rand
009ce4f0 sprintf
009ce4f4 srand
009ce4f8 sscanf
009ce4fc strchr
009ce500 strcspn
009ce504 strncmp
009ce508 strncpy
009ce50c strrchr
009ce510 strstr
009ce514 strtod
009ce518 strtok
009ce51c strtol
009ce520 strtoul
009ce524 toupper
009ce528 vsprintf
009ce530 Netbios
009ce538 CLSIDFromProgID
009ce53c CLSIDFromString
009ce540 CoCreateInstance
009ce544 CoGetClassObject
009ce548 CoInitialize
009ce54c CoRegisterClassObject
009ce550 CoTaskMemAlloc
009ce554 CoTaskMemFree
009ce558 CoUninitialize
009ce55c CreateStreamOnHGlobal
009ce560 OleInitialize
009ce564 OleLockRunning
009ce568 OleUninitialize
009ce56c StringFromCLSID
009ce574 SysAllocString
009ce578 SysAllocStringLen
009ce57c SysFreeString
009ce580 SysStringLen
009ce584 VariantClear
009ce588 DispCallFunc
009ce58c SysStringByteLen
009ce590 SysAllocStringByteLen
009ce594 LoadRegTypeLib
009ce59c OleCreateFontIndirect
009ce5a4 ExtractIconA
009ce5a8 ShellExecuteA
009ce5b8 AdjustWindowRect
009ce5bc AttachThreadInput
009ce5c0 BeginPaint
009ce5c4 CallNextHookEx
009ce5c8 CallWindowProcA
009ce5cc ChangeDisplaySettingsA
009ce5d0 CharLowerA
009ce5d4 CharNextA
009ce5d8 CheckDlgButton
009ce5dc CreateAcceleratorTableA
009ce5e0 CreateIconFromResource
009ce5e4 CreateIconFromResourceEx
009ce5e8 CreateWindowExA
009ce5ec CreateWindowExW
009ce5f0 DefWindowProcA
009ce5f4 DestroyCursor
009ce5f8 DestroyMenu
009ce5fc DestroyWindow
009ce600 DialogBoxIndirectParamA
009ce604 DispatchMessageA
009ce608 DrawEdge
009ce60c DrawFrameControl
009ce610 DrawTextA
009ce614 EnableWindow
009ce618 EndDialog
009ce61c EndPaint
009ce620 EnumChildWindows
009ce624 EnumDisplaySettingsA
009ce628 EnumWindows
009ce62c FillRect
009ce630 FindWindowA
009ce634 FrameRect
009ce638 GetActiveWindow
009ce63c GetAsyncKeyState
009ce640 GetClassInfoExA
009ce644 GetClassNameA
009ce648 GetClientRect
009ce64c GetDC
009ce650 GetDesktopWindow
009ce654 GetDlgItem
009ce658 GetFocus
009ce65c GetForegroundWindow
009ce660 GetKeyState
009ce664 GetMenuItemCount
009ce668 GetMenuItemInfoA
009ce66c GetMessageA
009ce670 GetMessagePos
009ce674 GetParent
009ce678 GetSubMenu
009ce67c GetSysColor
009ce680 GetSysColorBrush
009ce684 GetSystemMetrics
009ce688 GetUpdateRect
009ce68c GetWindow
009ce690 GetWindowDC
009ce694 GetWindowLongA
009ce698 GetWindowRect
009ce69c GetWindowTextA
009ce6a0 GetWindowTextLengthA
009ce6a4 GetWindowThreadProcessId
009ce6a8 InflateRect
009ce6ac InvalidateRect
009ce6b0 InvalidateRgn
009ce6b4 IsChild
009ce6b8 IsDlgButtonChecked
009ce6bc IsMenu
009ce6c0 IsWindow
009ce6c4 IsWindowEnabled
009ce6c8 IsWindowVisible
009ce6cc KillTimer
009ce6d0 LoadAcceleratorsA
009ce6d4 LoadCursorA
009ce6d8 LoadIconA
009ce6dc LoadImageA
009ce6e0 LoadImageW
009ce6e4 LoadMenuA
009ce6e8 LoadStringA
009ce6ec LoadStringW
009ce6f0 MapWindowPoints
009ce6f4 MessageBeep
009ce6f8 MessageBoxA
009ce6fc ModifyMenuA
009ce700 MoveWindow
009ce704 OffsetRect
009ce708 PeekMessageA
009ce70c PostMessageA
009ce710 PostQuitMessage
009ce714 PtInRect
009ce718 RedrawWindow
009ce71c RegisterClassA
009ce720 RegisterClassExA
009ce724 RegisterHotKey
009ce728 RegisterClipboardFormatA
009ce72c ReleaseCapture
009ce730 ReleaseDC
009ce734 ScreenToClient
009ce738 SendDlgItemMessageA
009ce73c SendMessageA
009ce740 SetCapture
009ce744 SetFocus
009ce748 SetForegroundWindow
009ce74c SetMenuDefaultItem
009ce750 SetMenuItemInfoA
009ce754 SetRectEmpty
009ce758 SetTimer
009ce75c SetWindowLongA
009ce760 SetWindowPos
009ce764 SetWindowTextA
009ce768 SetWindowsHookExA
009ce76c ShowCursor
009ce770 ShowWindow
009ce774 SystemParametersInfoA
009ce778 TrackPopupMenuEx
009ce77c TranslateAccelerator
009ce780 TranslateMessage
009ce784 UnhookWindowsHookEx
009ce788 UnregisterHotKey
009ce78c UpdateWindow
009ce790 WindowFromPoint
009ce794 wsprintfA
009ce7b8 HttpOpenRequestA
009ce7bc HttpSendRequestA
009ce7c0 InternetCloseHandle
009ce7c4 InternetConnectA
009ce7c8 InternetCrackUrlA
009ce7cc InternetOpenA
009ce7d0 InternetQueryOptionA
009ce7d4 InternetSetOptionA
009ce7dc PlaySound
009ce7e0 PlaySoundW
009ce7e4 mciSendCommandA
009ce7e8 mciSendCommandW
009ce7ec mciSendStringA
009ce7f0 mmioClose
009ce7f4 mmioOpenA
009ce7f8 mmioOpenW
009ce7fc mmioRead
009ce800 mmioSeek
009ce804 mmioWrite
009ce808 sndPlaySoundA
009ce80c sndPlaySoundW
009ce810 timeKillEvent
009ce814 timeSetEvent
